Test Program,Module,Test Instance Name,Parent Flow,Test Template,Test Parameters,Is MTT
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BC2_V1_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_bc2_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BC2_V1_RECOVERY_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_bc2_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BC2_V2_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_bc2_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BC2_V2_RECOVERY_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC2_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_bc2_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BC3_V1_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_bc3_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BC3_V1_RECOVERY_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_bc2_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BC3_V2_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_bc3_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BC3_V2_RECOVERY_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BC3_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_bc3_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BYP_V1_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_byp_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BYP_V1_RECOVERY_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_byp_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BYP_V2_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_byp_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_BYP_V2_RECOVERY_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_BYP_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_byp_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_CCF_V1_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_ccf_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_CCF_V1_CPU0_DARK,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_dark_ccf_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
